run #,datetime,avg_loss,avg_loss_change,total_loss,cost_loss,structure_reg,pred_cost,true_cost,param_0,param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12
772,2025-08-05 17:32:01,305555333.1625,-387726.9412,6617861.5000,6617861.5000,0.0000,64487.6641,67562.4121,11.5685,3.0544,-68.0743,4.5721,140.6129,4.5653,0.4892,0.8770,94.2214,182.0484,0.7435,0.8863,0.4873
773,2025-08-05 17:32:02,305197050.1080,-358283.0545,28602532.0000,28602532.0000,0.0000,64487.6641,58095.4221,11.2470,3.0291,92.0590,2.9414,137.7483,4.4647,0.4908,0.9682,93.0524,181.8944,0.8154,0.8925,0.5016
774,2025-08-05 17:32:03,304924283.3249,-272766.7831,94075560.0000,94075560.0000,0.0000,64487.6641,76080.4959,10.2458,2.9238,91.0645,-2.9090,141.1038,7.3013,0.5039,1.0209,94.4634,178.8717,0.6942,0.8916,0.5063
775,2025-08-05 17:32:05,304542248.2793,-382035.0456,8847123.0000,8847123.0000,0.0000,64487.6641,68042.7685,10.2566,2.8966,-102.8730,1.7264,138.5173,4.0960,0.4925,0.9175,86.2579,180.8028,0.7041,0.8843,0.4973
776,2025-08-05 17:32:06,304203966.1501,-338282.1292,42035316.0000,42035316.0000,0.0000,64487.6641,56738.4403,9.8822,3.0581,112.7947,-2.4503,134.9398,4.3539,0.4941,0.8662,87.5012,180.4017,0.6922,0.9008,0.5009
777,2025-08-05 17:32:08,303855690.3018,-348275.8483,33593632.0000,33593632.0000,0.0000,64487.6641,71415.2093,9.3998,2.9254,-91.0565,-9.1729,132.9586,5.0702,0.4907,0.8841,91.1624,183.1704,0.6601,0.8981,0.4962
778,2025-08-05 17:32:09,303465130.3017,-390560.0001,10.2373,10.2373,0.0000,64487.6641,64491.4893,9.8062,3.0588,93.5921,-2.9649,132.8912,6.1465,0.4985,1.0883,86.5060,184.8925,0.6837,0.8883,0.5017
779,2025-08-05 17:32:10,303109310.0292,-355820.2725,26281138.0000,26281138.0000,0.0000,64487.6641,58360.3094,9.7927,2.9433,97.2007,2.6846,128.9677,5.5894,0.5321,1.0148,88.4910,179.9301,0.6775,0.9135,0.4982
780,2025-08-05 17:32:12,302849094.6984,-260215.3308,100141352.0000,100141352.0000,0.0000,64487.6641,52526.9349,10.5494,2.8740,94.3620,-5.3872,130.4802,4.5365,0.5084,0.8941,87.1812,174.7063,0.6835,0.8923,0.5085
781,2025-08-05 17:32:13,302465400.2228,-383694.4756,3183709.2500,3183709.2500,0.0000,64487.6641,66620.3030,10.2816,3.0382,-102.6286,1.4100,128.8358,5.2056,0.4843,0.9412,93.2680,179.4770,0.7426,0.8908,0.5187
782,2025-08-05 17:32:15,302163579.5370,-301820.6857,66441624.0000,66441624.0000,0.0000,64487.6641,74230.1824,9.3340,3.0065,-118.1427,-0.3429,132.5343,6.5007,0.4995,0.9678,94.8312,178.9336,0.6924,0.8937,0.5122
783,2025-08-05 17:32:16,301778030.4800,-385549.0571,278667.8438,278667.8438,0.0000,64487.6641,65118.6125,9.9637,3.0994,-69.7727,-1.1941,133.4906,5.4615,0.4961,0.8709,91.3396,181.6232,0.7336,0.8922,0.5148
784,2025-08-05 17:32:17,301414382.9334,-363647.5465,16678354.0000,16678354.0000,0.0000,64487.6641,69368.8787,9.2037,3.0346,-87.2796,0.8891,130.9043,5.4484,0.5236,0.9121,88.2262,177.4232,0.6533,0.8813,0.5141
785,2025-08-05 17:32:19,301041592.0673,-372790.8662,8773553.0000,8773553.0000,0.0000,64487.6641,68027.9507,10.4488,2.9642,-100.7381,2.6062,128.8420,3.4369,0.5097,0.8554,87.6924,177.6424,0.7029,0.8974,0.5074
786,2025-08-05 17:32:20,300732762.3166,-308829.7507,58301408.0000,58301408.0000,0.0000,64487.6641,73613.8757,7.7378,2.9952,83.0821,2.7479,129.6520,5.9869,0.5088,1.0851,93.7674,183.6875,0.6528,0.8919,0.5075
787,2025-08-05 17:32:21,300351122.4351,-381639.8815,382175.5938,382175.5938,0.0000,64487.6641,65226.5580,9.5301,3.0529,-96.5084,-3.1527,135.0355,4.5768,0.5068,0.9605,87.9697,178.7780,0.6762,0.9268,0.5075
788,2025-08-05 17:32:23,299995903.2188,-355219.2163,20438380.0000,20438380.0000,0.0000,64487.6641,59084.1744,9.8687,2.9397,94.9486,8.3055,131.5186,5.6792,0.4941,1.0358,87.2353,184.2247,0.7295,0.9053,0.4995
789,2025-08-05 17:32:24,299641670.4188,-354232.8000,20506224.0000,20506224.0000,0.0000,64487.6641,59075.2147,10.3709,2.8547,97.8783,4.0081,137.1775,5.7560,0.4925,1.1444,87.7111,180.7620,0.6704,0.8993,0.4868
790,2025-08-05 17:32:26,299274954.5410,-366715.8777,9936127.0000,9936127.0000,0.0000,64487.6641,68255.2160,9.4075,2.6986,86.3722,-3.1821,137.9972,6.1184,0.5030,1.3236,90.0304,182.7730,0.6850,0.8977,0.5123
791,2025-08-05 17:32:27,298914606.1800,-360348.3610,14239401.0000,14239401.0000,0.0000,64487.6641,59977.4525,9.7436,3.2438,-90.5938,6.1746,140.9533,4.9035,0.4977,0.9265,91.2739,179.7915,0.6938,0.9075,0.5108
792,2025-08-05 17:32:28,298559580.6722,-355025.5078,17734404.0000,17734404.0000,0.0000,64487.6641,69521.0392,9.7562,3.0849,-78.3111,4.8821,135.8378,5.9002,0.5044,1.1728,88.3353,167.6248,0.7084,0.8963,0.4836
793,2025-08-05 17:32:30,298183139.5406,-376441.1316,41763.3164,41763.3164,0.0000,64487.6641,64731.9223,9.5434,3.1320,-86.6870,0.3651,132.0257,5.9315,0.4948,0.8489,89.5071,178.6931,0.7293,0.8895,0.4907
794,2025-08-05 17:32:31,297877005.1684,-306134.3722,55112448.0000,55112448.0000,0.0000,64487.6641,73360.7752,9.7894,2.9752,-101.2030,-7.4695,138.9136,5.7288,0.4999,0.9853,92.4068,185.0787,0.7317,0.8894,0.5003
795,2025-08-05 17:32:32,297508608.3544,-368396.8140,5001538.0000,5001538.0000,0.0000,64487.6641,67160.6865,10.5235,3.1725,-101.0938,-0.3965,133.3230,5.3961,0.4918,1.0749,88.8251,180.0844,0.5708,0.8944,0.5173
796,2025-08-05 17:32:34,297140543.4042,-368064.9502,4528908.0000,4528908.0000,0.0000,64487.6641,61944.0708,10.3560,3.0578,83.9470,-4.9444,138.6594,5.6339,0.5048,1.0591,86.3609,176.1889,0.6610,0.9128,0.5085
797,2025-08-05 17:32:35,296780752.6496,-359790.7546,10387312.0000,10387312.0000,0.0000,64487.6641,60635.5178,8.7549,3.1397,-84.4159,5.0928,136.7545,5.2285,0.5040,0.9929,86.0966,177.7187,0.6871,0.9060,0.5144
798,2025-08-05 17:32:37,296429589.7465,-351162.9031,16552756.0000,16552756.0000,0.0000,64487.6641,69350.4593,8.7497,3.1788,108.9502,5.4040,131.7422,7.1098,0.5024,1.0755,91.7783,181.7006,0.6727,0.8983,0.5082
799,2025-08-05 17:32:38,296094985.8269,-334603.9196,29081058.0000,29081058.0000,0.0000,64487.6641,70933.1541,9.1886,2.9574,85.9128,12.8410,128.6726,6.5410,0.5080,1.0245,86.6638,178.6005,0.7826,0.9014,0.5166
800,2025-08-05 17:32:39,295751312.0122,-343673.8148,21155934.0000,21155934.0000,0.0000,64487.6641,69985.1859,9.3601,2.8557,-101.4977,-1.0241,133.0541,3.4749,0.5295,0.8773,90.0912,180.8513,0.6413,0.9027,0.4987
801,2025-08-05 17:32:41,295392363.7344,-358948.2778,8233741.5000,8233741.5000,0.0000,64487.6641,67917.3133,10.6184,2.8607,-85.2725,-7.5652,133.3318,3.8709,0.4962,0.9908,91.9477,178.5795,0.7177,0.8888,0.5095
802,2025-08-05 17:32:42,295033792.7334,-358571.0009,7818421.0000,7818421.0000,0.0000,64487.6641,67829.6947,9.8666,2.9430,-80.8051,0.1442,134.2809,3.6274,0.4807,1.1478,83.5019,180.6587,0.7987,0.9078,0.4957
803,2025-08-05 17:32:44,294702510.9393,-331281.7942,29014512.0000,29014512.0000,0.0000,64487.6641,58049.5515,8.9058,2.8739,92.4246,1.7157,144.2067,3.2680,0.4941,1.0127,85.8074,175.2078,0.7094,0.8921,0.5087
804,2025-08-05 17:32:45,294342396.2310,-360114.7083,5170285.5000,5170285.5000,0.0000,64487.6641,67205.4083,9.1685,3.0608,-84.6653,-0.8503,142.0051,5.1135,0.5121,1.1740,87.9175,177.1618,0.6760,0.8869,0.5096
805,2025-08-05 17:32:46,294002292.9711,-340103.2599,20559272.0000,20559272.0000,0.0000,64487.6641,69907.1118,8.4988,3.0863,95.9852,-0.1182,142.2734,6.0963,0.5099,1.0266,92.3665,174.2098,0.7950,0.8907,0.5015
806,2025-08-05 17:32:48,293675035.1163,-327257.8548,30232462.0000,30232462.0000,0.0000,64487.6641,71059.5132,9.5897,2.9734,-66.9530,2.7395,133.6736,3.3287,0.4985,1.1309,90.0105,182.3974,0.6228,0.8966,0.5009
807,2025-08-05 17:32:49,293312074.6566,-362960.4597,765944.1250,765944.1250,0.0000,64487.6641,65533.7064,12.5956,2.9088,91.6954,2.6343,127.0160,3.1647,0.5134,0.9975,90.2015,177.3678,0.7414,0.8987,0.4946
808,2025-08-05 17:32:50,292973762.0493,-338312.6072,19955488.0000,19955488.0000,0.0000,64487.6641,69826.9406,11.3067,2.9164,-107.6204,-0.2016,142.6261,4.7110,0.5043,0.9454,90.1053,179.0916,0.7635,0.8971,0.5073
809,2025-08-05 17:32:52,292627816.0480,-345946.0013,13103447.0000,13103447.0000,0.0000,64487.6641,68814.2315,10.3659,2.9314,-78.4296,5.0973,132.6687,3.9986,0.4874,0.9860,86.5169,183.7251,0.6593,0.9143,0.5094
810,2025-08-05 17:32:53,292353426.7443,-274389.3038,70372480.0000,70372480.0000,0.0000,64487.6641,74514.2309,9.4630,2.9060,-69.1491,4.2289,125.6988,6.6696,0.5232,0.9356,90.5855,174.8830,0.6965,0.8995,0.4872
811,2025-08-05 17:32:55,291994055.0091,-359371.7351,902949.5625,902949.5625,0.0000,64487.6641,63351.9159,7.8986,3.0590,-93.9088,0.4982,133.4385,4.3747,0.4995,1.0015,86.6656,179.8386,0.6693,0.9128,0.5001
812,2025-08-05 17:32:56,291643416.0036,-350639.0056,7275182.5000,7275182.5000,0.0000,64487.6641,67711.5009,10.6584,3.0098,-100.3139,2.3852,131.1118,5.1461,0.4963,0.8292,88.4391,185.3914,0.7120,0.8951,0.5029
813,2025-08-05 17:32:57,291308173.0540,-335242.9496,19090898.0000,19090898.0000,0.0000,64487.6641,59265.3368,9.9356,2.9581,91.2434,7.3573,126.4624,5.7257,0.5013,0.7502,96.3252,180.4171,0.7491,0.9062,0.5104
814,2025-08-05 17:32:59,291030503.0478,-277670.0062,65284788.0000,65284788.0000,0.0000,64487.6641,54830.3367,9.3905,3.0143,85.5857,-4.8730,132.1713,4.5095,0.5059,0.9438,89.8497,176.5371,0.6700,0.9067,0.5070
815,2025-08-05 17:33:00,290712449.9594,-318053.0884,31817236.0000,31817236.0000,0.0000,64487.6641,71229.5627,11.8593,2.9624,-79.8904,0.4353,136.8031,3.5328,0.4983,1.1212,87.3567,176.4575,0.6560,0.8900,0.4894
816,2025-08-05 17:33:01,290431526.6090,-280923.3504,61478996.0000,61478996.0000,0.0000,64487.6641,55116.0510,11.2207,3.1809,90.5549,6.0959,138.6435,5.2005,0.4951,0.8899,96.8257,178.9036,0.7321,0.9057,0.4911
817,2025-08-05 17:33:03,290086388.7392,-345137.8698,8453887.0000,8453887.0000,0.0000,64487.6641,61012.4688,11.6652,2.9654,95.7401,2.5276,126.9754,5.7846,0.5231,1.0267,91.9412,183.1085,0.6214,0.9065,0.5175
818,2025-08-05 17:33:04,289758384.9754,-328003.7637,21779310.0000,21779310.0000,0.0000,64487.6641,58909.7326,10.9355,2.8046,71.1797,-5.6952,137.4770,5.7110,0.5017,1.0149,90.7145,175.1732,0.7470,0.8894,0.4983
819,2025-08-05 17:33:06,289430527.1427,-327857.8327,21242820.0000,21242820.0000,0.0000,64487.6641,58978.8629,8.8519,3.1495,80.5288,-0.9321,130.9603,3.4223,0.4985,0.9846,98.4669,179.8821,0.6443,0.8973,0.4952
820,2025-08-05 17:33:07,289080647.8346,-349879.3081,2529494.5000,2529494.5000,0.0000,64487.6641,66388.5989,10.6698,3.0469,-86.1099,6.9608,134.3794,4.9232,0.5101,1.0777,92.1208,178.4240,0.7949,0.9135,0.4775
821,2025-08-05 17:33:08,288778188.3172,-302459.5175,40761384.0000,40761384.0000,0.0000,64487.6641,56856.7680,9.6849,3.0766,91.7085,-0.6121,131.9023,4.5825,0.5070,0.8228,92.8107,177.2729,0.6749,0.9058,0.5067
822,2025-08-05 17:33:10,288435180.1586,-343008.1585,6825482.0000,6825482.0000,0.0000,64487.6641,67610.2743,10.7402,3.0379,-104.8496,-1.2966,135.8101,3.0053,0.4825,0.8752,88.4357,175.3734,0.7690,0.9082,0.4987
823,2025-08-05 17:33:11,288142454.3893,-292725.7693,47521872.0000,47521872.0000,0.0000,64487.6641,56248.2218,8.0170,3.1219,-68.7775,-3.7144,129.1905,4.0805,0.4963,0.8864,93.9428,179.8634,0.8199,0.9021,0.4865
824,2025-08-05 17:33:13,287803558.1279,-338896.2614,8891935.0000,8891935.0000,0.0000,64487.6641,68051.7601,10.6463,2.9325,-91.7885,-0.1862,134.0346,4.4076,0.4773,0.9801,84.5309,176.0091,0.7112,0.8950,0.5057
825,2025-08-05 17:33:14,287457051.7853,-346506.3426,1935825.5000,1935825.5000,0.0000,64487.6641,66150.6356,10.3183,3.0680,-96.8205,-0.7717,138.3445,4.9034,0.4936,1.0142,91.4226,183.0572,0.7221,0.8863,0.5034
826,2025-08-05 17:33:15,287123492.8183,-333558.9671,11937345.0000,11937345.0000,0.0000,64487.6641,68617.2307,11.6345,3.1524,90.1592,-5.3077,129.9064,7.2567,0.5117,1.2101,99.7497,176.9422,0.6839,0.8954,0.4783
827,2025-08-05 17:33:17,286837404.5851,-286088.2332,50528524.0000,50528524.0000,0.0000,64487.6641,55991.5698,9.1265,2.9841,109.2900,-1.8853,128.8292,4.9309,0.5083,0.9343,89.7804,183.3526,0.6702,0.8994,0.5171
828,2025-08-05 17:33:18,286491276.3722,-346128.2129,243244.2812,243244.2812,0.0000,64487.6641,65077.1481,8.9251,2.8434,106.6373,-5.8631,131.2212,5.8129,0.4952,0.9690,94.9461,177.5951,0.6414,0.9030,0.5046
829,2025-08-05 17:33:20,286334149.4285,-157126.9438,156233040.0000,156233040.0000,0.0000,64487.6641,79427.2135,10.2109,2.9168,-83.9455,4.5001,133.3445,6.7347,0.4971,0.8825,90.4881,180.2341,0.6972,0.9058,0.5001
830,2025-08-05 17:33:21,286139313.2677,-194836.1608,124620136.0000,124620136.0000,0.0000,64487.6641,77830.4041,9.6602,2.9644,-89.6424,-0.6419,141.6643,5.6996,0.5160,1.1028,87.8300,176.6392,0.6021,0.8968,0.5124
831,2025-08-05 17:33:22,285883670.1567,-255643.1110,73699888.0000,73699888.0000,0.0000,64487.6641,74748.5398,8.3208,2.9724,-79.7905,0.4620,126.3588,6.3797,0.4950,0.8657,88.8799,178.6676,0.6948,0.8835,0.5012
832,2025-08-05 17:33:24,285547353.0050,-336317.1516,6067800.0000,6067800.0000,0.0000,64487.6641,67431.8569,9.5870,3.0512,-71.7925,-7.7026,136.6504,5.4682,0.5152,1.0124,90.1367,180.2548,0.6925,0.8909,0.4923
833,2025-08-05 17:33:25,285209664.7955,-337688.2095,4253074.5000,4253074.5000,0.0000,64487.6641,62022.7457,8.7394,2.9488,89.2155,7.1567,131.9787,5.0114,0.4960,1.0819,87.5452,178.9364,0.6225,0.8985,0.4956
834,2025-08-05 17:33:27,284927973.5188,-281691.2767,50279140.0000,50279140.0000,0.0000,64487.6641,72962.7653,9.6498,2.9997,-103.8834,-4.5324,136.7488,5.7149,0.5312,0.8616,91.6598,178.0605,0.6950,0.8970,0.4893
835,2025-08-05 17:33:28,284605121.8559,-322851.6629,15346835.0000,15346835.0000,0.0000,64487.6641,69169.9735,11.1901,3.0214,-73.1972,-5.1896,130.6907,5.8869,0.4928,0.9545,92.6858,179.1630,0.7294,0.9059,0.4895
836,2025-08-05 17:33:29,284465891.5188,-139230.3371,168208560.0000,168208560.0000,0.0000,64487.6641,79989.2122,10.4642,2.8831,-82.8742,0.6169,130.5531,6.8282,0.5008,0.8547,88.5972,181.6419,0.6749,0.9152,0.4959
837,2025-08-05 17:33:31,284155444.2505,-310447.2682,24621528.0000,24621528.0000,0.0000,64487.6641,70418.3952,10.9390,2.9219,-72.7294,-0.9654,143.7562,4.5255,0.5162,1.0285,91.0515,182.6308,0.6548,0.8924,0.5084
838,2025-08-05 17:33:32,283818825.8725,-336618.3780,2069243.5000,2069243.5000,0.0000,64487.6641,62768.3432,7.8467,3.0213,88.9689,-11.0709,130.2050,4.9672,0.5031,0.8677,89.3569,180.0670,0.7074,0.8961,0.4904
839,2025-08-05 17:33:34,283504703.8369,-314122.0356,20270438.0000,20270438.0000,0.0000,64487.6641,69868.9042,10.1335,3.0074,-89.2429,-4.4564,131.5576,5.3764,0.4984,1.2844,88.6595,185.0299,0.6694,0.8896,0.4992
840,2025-08-05 17:33:35,283167837.2609,-336866.5760,536780.0000,536780.0000,0.0000,64487.6641,65363.3498,9.6379,3.0342,-65.1845,-0.2322,126.4330,4.0122,0.4915,0.9893,88.6736,179.5810,0.8281,0.9012,0.5055
841,2025-08-05 17:33:36,282853801.1072,-314036.1537,19063432.0000,19063432.0000,0.0000,64487.6641,69706.2344,11.9563,2.9314,-69.2659,0.3559,124.8663,4.0396,0.4901,0.9616,92.3162,180.6047,0.7178,0.9086,0.5111
842,2025-08-05 17:33:38,282564669.1107,-289131.9966,39404660.0000,39404660.0000,0.0000,64487.6641,56984.8393,9.7317,2.7961,94.5385,-3.4360,135.0332,5.3637,0.4823,1.0452,93.3412,183.4688,0.6886,0.9024,0.4931
843,2025-08-05 17:33:39,282344277.2849,-220391.8258,96774360.0000,96774360.0000,0.0000,64487.6641,52729.7269,10.5443,2.8542,102.7679,-2.1378,125.1632,5.0491,0.5065,0.9718,96.1493,179.0187,0.7372,0.9264,0.5039
844,2025-08-05 17:33:40,282011001.2125,-333276.0725,1059272.1250,1059272.1250,0.0000,64487.6641,65717.8074,10.2929,3.0260,-83.2213,2.2624,140.1564,3.8344,0.4943,0.7733,85.8475,180.7227,0.7463,0.8970,0.5143
845,2025-08-05 17:33:42,281727319.5069,-283681.7056,42299960.0000,42299960.0000,0.0000,64487.6641,56714.0842,10.4619,3.0282,98.2016,1.6911,143.8387,4.8530,0.5010,0.8433,87.2775,175.6743,0.7909,0.9057,0.4847
846,2025-08-05 17:33:43,281396696.7446,-330622.7623,2020462.6250,2020462.6250,0.0000,64487.6641,62788.7319,10.1755,2.9058,102.8120,-2.5727,126.4528,3.3126,0.5030,1.2084,88.0833,181.5338,0.6055,0.9077,0.4882
847,2025-08-05 17:33:45,281074634.8075,-322061.9371,8610236.0000,8610236.0000,0.0000,64487.6641,60980.4809,8.9434,3.1814,-93.3887,1.4288,132.5726,5.5455,0.5001,0.9465,90.2386,178.8281,0.7949,0.8854,0.4971
848,2025-08-05 17:33:46,280777061.4646,-297573.3429,28732440.0000,28732440.0000,0.0000,64487.6641,58080.9226,8.6343,2.8804,55.2533,0.0833,129.7809,4.3623,0.5022,0.9985,93.9937,176.3797,0.6020,0.9210,0.4889
849,2025-08-05 17:33:47,280446568.4579,-330493.0067,188498.7812,188498.7812,0.0000,64487.6641,65006.5909,11.9887,3.1143,-87.3762,4.6759,139.1965,5.4026,0.5098,1.1438,86.9881,180.6675,0.7121,0.9015,0.5090
850,2025-08-05 17:33:49,280169548.1326,-277020.3252,44979292.0000,44979292.0000,0.0000,64487.6641,56471.6724,11.0117,3.1623,98.9730,-6.8319,132.8798,4.8339,0.5171,0.9711,89.9811,183.0112,0.6717,0.8968,0.4819
851,2025-08-05 17:33:50,279847708.6072,-321839.5254,6284112.0000,6284112.0000,0.0000,64487.6641,61491.4501,8.0913,3.1094,-85.3388,8.4253,132.9739,5.3248,0.4736,0.9590,89.4933,182.8936,0.7176,0.8935,0.5119
852,2025-08-05 17:33:51,279520807.2381,-326901.3691,1327742.1250,1327742.1250,0.0000,64487.6641,65864.9016,8.8708,2.9149,-90.4656,-0.0297,131.8992,3.9529,0.4834,1.0499,86.5660,181.0164,0.7115,0.8977,0.5067
853,2025-08-05 17:33:53,279267463.7220,-253343.5161,63418788.0000,63418788.0000,0.0000,64487.6641,54969.3522,8.9683,3.0877,95.3897,-1.4441,136.4833,4.0290,0.4757,1.0778,86.8410,178.2267,0.7897,0.8994,0.4976
854,2025-08-05 17:33:54,278949082.6035,-318381.1185,7369988.5000,7369988.5000,0.0000,64487.6641,67732.4341,8.3619,3.0766,96.3852,0.0887,134.6766,5.7749,0.5056,1.2401,92.8431,183.0750,0.6653,0.9152,0.4967
855,2025-08-05 17:33:56,278627805.2168,-321277.3867,4256917.0000,4256917.0000,0.0000,64487.6641,66953.6926,10.8756,3.0205,-93.9148,1.3966,132.3175,3.6163,0.4962,1.0003,84.5914,174.6215,0.7276,0.9045,0.5042
856,2025-08-05 17:33:57,278322487.5728,-305317.6439,17275902.0000,17275902.0000,0.0000,64487.6641,69455.5473,11.4297,2.9173,-101.2470,-2.6098,142.5973,4.1639,0.5049,0.9204,90.7040,183.1212,0.7262,0.8821,0.5225
857,2025-08-05 17:33:58,278048881.6270,-273605.9458,43842192.0000,43842192.0000,0.0000,64487.6641,56573.6447,10.2536,3.0915,89.6201,6.9171,131.0106,4.6269,0.5078,1.0047,91.2933,172.8489,0.6860,0.9075,0.5022
858,2025-08-05 17:34:00,277783355.2428,-265526.3842,50227244.0000,50227244.0000,0.0000,64487.6641,72958.3880,11.6889,3.0722,-113.3679,-1.7608,129.2554,5.8422,0.5084,0.9500,86.1053,181.1206,0.6292,0.8887,0.4990
859,2025-08-05 17:34:01,277475829.3240,-307525.9188,13618591.0000,13618591.0000,0.0000,64487.6641,68898.4578,9.3321,3.0692,-66.2689,-0.6467,142.5123,5.9335,0.4985,1.0307,88.2498,179.1555,0.6676,0.8941,0.5022
860,2025-08-05 17:34:02,277433883.0109,-41946.3132,241402000.0000,241402000.0000,0.0000,64487.6641,83058.0725,8.6967,2.7849,74.3498,-0.2671,135.9673,7.5088,0.4903,0.9846,90.3071,180.0079,0.6711,0.9169,0.5029
861,2025-08-05 17:34:04,277124563.8157,-309319.1951,11110056.0000,11110056.0000,0.0000,64487.6641,68471.5712,12.0057,3.0409,-84.0724,-2.5264,133.8381,4.7125,0.5004,0.8825,86.9700,176.4356,0.6857,0.9060,0.5090
862,2025-08-05 17:34:05,276826237.2382,-298326.5775,19967054.0000,19967054.0000,0.0000,64487.6641,69828.4827,9.5072,3.0615,-69.5428,0.7874,132.1291,6.5362,0.4972,0.9646,91.2256,186.3306,0.7490,0.8793,0.5033
863,2025-08-05 17:34:07,276512982.0242,-313255.2141,6486987.5000,6486987.5000,0.0000,64487.6641,67531.8610,8.1017,3.0411,93.3659,1.0945,134.5691,5.7147,0.5114,1.1008,87.1863,175.2132,0.7298,0.8747,0.5020
864,2025-08-05 17:34:08,276275631.4431,-237350.5810,71442080.0000,71442080.0000,0.0000,64487.6641,54385.1832,10.4245,2.9029,105.2631,-3.9824,129.9645,4.8938,0.4962,1.0656,88.0833,179.6080,0.6652,0.9055,0.5070
865,2025-08-05 17:34:09,276001586.9582,-274044.4849,39227152.0000,39227152.0000,0.0000,64487.6641,57001.7587,10.4938,3.0751,107.2748,0.7597,133.1113,4.8590,0.5163,1.0165,93.3107,181.0502,0.6767,0.8927,0.5002
866,2025-08-05 17:34:11,275929850.0680,-71736.8903,213877440.0000,213877440.0000,0.0000,64487.6641,81967.3462,10.7583,3.0987,-82.1356,-5.0994,137.8288,7.8375,0.5084,0.7637,94.7033,183.0953,0.6699,0.8887,0.5110
867,2025-08-05 17:34:12,275674966.2178,-254883.8501,54945552.0000,54945552.0000,0.0000,64487.6641,73347.3294,9.4961,2.8819,-74.5700,-3.0285,139.8074,5.6422,0.4946,0.9590,89.9425,178.1538,0.6840,0.8932,0.4810
868,2025-08-05 17:34:13,275362420.6939,-312545.5239,4385451.5000,4385451.5000,0.0000,64487.6641,66990.6472,11.8250,3.0857,88.9818,1.2105,134.4484,6.4016,0.5007,1.1574,89.4690,185.9518,0.6662,0.9016,0.5028
869,2025-08-05 17:34:15,275058590.3307,-303830.3633,11333835.0000,11333835.0000,0.0000,64487.6641,68511.4935,9.6738,3.0685,-90.5536,-1.6578,129.1435,5.5369,0.4952,1.0157,85.7376,181.5006,0.6799,0.9175,0.4996
870,2025-08-05 17:34:16,274798924.7832,-259665.5475,49149564.0000,49149564.0000,0.0000,64487.6641,56108.3030,10.9805,3.1652,98.8059,0.5623,133.7466,5.7621,0.4943,0.9889,91.8877,182.6683,0.7462,0.9014,0.5077
871,2025-08-05 17:34:17,274487495.5862,-311429.1969,3544094.2500,3544094.2500,0.0000,64487.6641,66737.7767,9.4831,2.8939,-82.5247,1.6638,130.8156,4.1652,0.5110,0.9728,93.8678,177.4710,0.7281,0.8995,0.4869
872,2025-08-05 17:34:19,274176952.3123,-310543.2739,3693760.7500,3693760.7500,0.0000,64487.6641,62190.5361,12.2125,3.0703,96.2354,-3.4474,131.7338,4.4560,0.5231,1.0815,89.7413,175.3739,0.6713,0.8926,0.5030
873,2025-08-05 17:34:20,273927739.7576,-249212.5548,56614392.0000,56614392.0000,0.0000,64487.6641,55494.4622,9.7756,2.9157,92.4466,4.0223,138.3734,5.0403,0.5057,1.0097,92.8902,177.8618,0.6945,0.8977,0.4953
874,2025-08-05 17:34:22,273662600.0279,-265139.7297,42195616.0000,42195616.0000,0.0000,64487.6641,56723.6811,9.4015,3.0683,71.1626,0.7740,134.7930,4.0704,0.5061,1.0982,91.7264,178.8542,0.7160,0.8937,0.5035
875,2025-08-05 17:34:23,273444533.1753,-218066.8526,82854104.0000,82854104.0000,0.0000,64487.6641,53608.1894,9.9092,3.1309,100.1233,3.3935,135.2652,5.3624,0.5010,0.9510,90.9418,180.2967,0.6992,0.8781,0.4966
876,2025-08-05 17:34:25,273178525.6488,-266007.5265,40421940.0000,40421940.0000,0.0000,64487.6641,72086.7189,10.3931,3.0269,94.6525,0.2331,140.4822,2.4831,0.5121,1.2230,84.6193,179.2841,0.6170,0.8989,0.5029
877,2025-08-05 17:34:26,272867150.2768,-311375.3720,102324.4453,102324.4453,0.0000,64487.6641,64869.9958,9.0010,3.1835,-81.4839,-5.4314,128.2923,5.8088,0.5001,1.0458,82.7544,177.1656,0.6125,0.8931,0.5013
878,2025-08-05 17:34:27,272556959.0246,-310191.2522,519230.8125,519230.8125,0.0000,64487.6641,63626.4111,10.5969,3.0693,94.5331,-1.0778,134.0720,6.0797,0.5089,0.9972,91.3844,179.3681,0.6885,0.9089,0.5001
879,2025-08-05 17:34:29,272359164.9870,-197794.0376,98696000.0000,98696000.0000,0.0000,64487.6641,76361.7633,11.0378,2.9191,-93.9177,4.9730,134.2959,5.9520,0.5060,1.0341,92.4739,182.5530,0.6674,0.9108,0.5011
880,2025-08-05 17:34:30,272062537.8927,-296627.0943,11327322.0000,11327322.0000,0.0000,64487.6641,68510.3327,11.1006,2.9324,-90.1795,5.0588,130.1486,4.3645,0.5217,1.0792,93.1565,179.4105,0.7164,0.9075,0.5064
881,2025-08-05 17:34:31,271771978.1097,-290559.7831,16079369.0000,16079369.0000,0.0000,64487.6641,59694.9070,8.5460,3.0156,84.5971,0.2302,131.9543,4.9704,0.4928,1.0340,95.4795,188.0844,0.7279,0.8992,0.4936
